Feature,Importance
cat__customer_city_itajobi,0.0
cat__customer_city_itaju,0.0
cat__customer_city_itaju do colonia,0.0
cat__customer_city_itajuba,0.0
cat__customer_city_itajuipe,0.0
cat__customer_city_italva,0.0
cat__customer_city_itamaraju,0.0
cat__customer_city_itapetinga,0.0
cat__customer_city_itapeva,0.0
cat__customer_city_ivoti,0.0
cat__customer_city_itubera,0.0
cat__customer_city_itau de minas,0.0
cat__customer_city_itauba,0.0
cat__customer_city_itaueira,0.0
cat__customer_city_itauna,0.0
cat__customer_city_itinga,0.0
cat__customer_city_itiquira,0.0
cat__customer_city_itirapina,0.0
cat__customer_city_itirucu,0.0
cat__customer_city_itiuba,0.0
cat__customer_city_itobi,0.0
cat__customer_city_itororo,0.0
cat__customer_city_ituacu,0.0
cat__customer_city_itueta,0.0
cat__customer_city_itatinga,0.0
cat__customer_city_ituiutaba,0.0
cat__customer_city_itumbiara,0.0
cat__customer_city_itupeva,0.0
cat__customer_city_ituporanga,0.0
cat__customer_city_iturama,0.0
cat__customer_city_itutinga,0.0
cat__customer_city_ituverava,0.0
cat__customer_city_iuna,0.0
cat__customer_city_ivai,0.0
cat__customer_city_ivaipora,0.0
cat__customer_city_ivate,0.0
cat__customer_city_ivinhema,0.0
cat__customer_city_itau,0.0
cat__customer_city_itatim,0.0
cat__customer_city_itapicuru,0.0
cat__customer_city_itaporanga d'ajuda,0.0
cat__customer_city_itapipoca,0.0
cat__customer_city_itapira,0.0
cat__customer_city_itapiranga,0.0
cat__customer_city_itapirapua,0.0
cat__customer_city_itapirapua paulista,0.0
cat__customer_city_itapissuma,0.0
cat__customer_city_itapitanga,0.0
cat__customer_city_itapiuna,0.0
cat__customer_city_itapoa,0.0
cat__customer_city_itapolis,0.0
cat__customer_city_itapora,0.0
cat__customer_city_itaporanga,0.0
cat__customer_city_itapui,0.0
cat__customer_city_itatiba do sul,0.0
cat__customer_city_itapura,0.0
cat__customer_city_itapuranga,0.0
cat__customer_city_itaqui,0.0
cat__customer_city_itaquirai,0.0
cat__customer_city_itaquitinga,0.0
cat__customer_city_itarana,0.0
cat__customer_city_itarantim,0.0
cat__customer_city_itarare,0.0
cat__customer_city_itarema,0.0
cat__customer_city_itariri,0.0
cat__customer_city_itatiaia,0.0
cat__customer_city_itatiaiucu,0.0
cat__customer_city_itacare,0.0
cat__customer_city_itacarambi,0.0
cat__customer_city_itabuna,0.0
cat__customer_city_indianopolis,0.0
cat__customer_city_imbe de minas,0.0
cat__customer_city_imbituba,0.0
cat__customer_city_imbituva,0.0
cat__customer_city_imbuia,0.0
cat__customer_city_imigrante,0.0
cat__customer_city_imperatriz,0.0
cat__customer_city_inacio martins,0.0
cat__customer_city_inaciolandia,0.0
cat__customer_city_inaja,0.0
cat__customer_city_inconfidentes,0.0
cat__customer_city_indaial,0.0
cat__customer_city_indiana,0.0
cat__customer_city_indiapora,0.0
cat__customer_city_imbau,0.0
cat__customer_city_indiara,0.0
cat__customer_city_indiaroba,0.0
cat__customer_city_inga,0.0
cat__customer_city_ingai,0.0
cat__customer_city_inhambupe,0.0
cat__customer_city_inhapi,0.0
cat__customer_city_inhapim,0.0
cat__customer_city_inhauma,0.0
cat__customer_city_inhuma,0.0
cat__customer_city_inhumas,0.0
cat__customer_city_inimutaba,0.0
cat__customer_city_inocencia,0.0
cat__customer_city_imbe,0.0
cat__customer_city_imaculada,0.0
cat__customer_city_itaborai,0.0
cat__customer_city_iguai,0.0
cat__customer_city_igaracu do tiete,0.0
cat__customer_city_igarapava,0.0
cat__customer_city_igarape,0.0
cat__customer_city_igarape-acu,0.0
cat__customer_city_igarape-miri,0.0
cat__customer_city_igarassu,0.0
cat__customer_city_igarata,0.0
cat__customer_city_igaratinga,0.0
cat__customer_city_igrapiuna,0.0
cat__customer_city_igreja nova,0.0
cat__customer_city_igrejinha,0.0
cat__customer_city_iguaba grande,0.0
cat__customer_city_iguape,0.0
cat__customer_city_ilopolis,0.0
cat__customer_city_iguaracu,0.0
cat__customer_city_iguatama,0.0
cat__customer_city_iguatu,0.0
cat__customer_city_ijui,0.0
cat__customer_city_ilha comprida,0.0
cat__customer_city_ilha de itamaraca,0.0
cat__customer_city_ilha dos valadares,0.0
cat__customer_city_ilha grande,0.0
cat__customer_city_ilha solteira,0.0
cat__customer_city_ilhabela,0.0
cat__customer_city_ilhota,0.0
cat__customer_city_ilicinea,0.0
cat__customer_city_inubia paulista,0.0
cat__customer_city_iomere,0.0
cat__customer_city_ipaba,0.0
cat__customer_city_irupi,0.0
cat__customer_city_iramaia,0.0
cat__customer_city_irani,0.0
cat__customer_city_irape,0.0
cat__customer_city_irapua,0.0
cat__customer_city_irapuru,0.0
cat__customer_city_iraquara,0.0
cat__customer_city_irara,0.0
cat__customer_city_irati,0.0
cat__customer_city_iraucuba,0.0
cat__customer_city_irece,0.0
cat__customer_city_iretama,0.0
cat__customer_city_irineopolis,0.0
cat__customer_city_isaias coelho,0.0
cat__customer_city_ipameri,0.0
cat__customer_city_ita,0.0
cat__customer_city_itaara,0.0
cat__customer_city_itabaiana,0.0
cat__customer_city_itabaianinha,0.0
cat__customer_city_itabatan,0.0
cat__customer_city_itabela,0.0
cat__customer_city_itabera,0.0
cat__customer_city_itaberaba,0.0
cat__customer_city_itaberai,0.0
cat__customer_city_itabi,0.0
cat__customer_city_itabira,0.0
cat__customer_city_itabirito,0.0
cat__customer_city_irai,0.0
cat__customer_city_iracemapolis,0.0
cat__customer_city_iracema,0.0
cat__customer_city_ipumirim,0.0
cat__customer_city_ipanema,0.0
cat__customer_city_ipaporanga,0.0
cat__customer_city_ipaumirim,0.0
cat__customer_city_ipaussu,0.0
cat__customer_city_ipe,0.0
cat__customer_city_ipecaeta,0.0
cat__customer_city_ipero,0.0
cat__customer_city_ipiabas,0.0
cat__customer_city_ipiacu,0.0
cat__customer_city_ipiau,0.0
cat__customer_city_ipigua,0.0
cat__customer_city_ipira,0.0
cat__customer_city_ipiranga,0.0
cat__customer_city_ipiranga do norte,0.0
cat__customer_city_ipiranga do sul,0.0
cat__customer_city_ipixuna do para,0.0
cat__customer_city_ipojuca,0.0
cat__customer_city_ipora,0.0
cat__customer_city_ipora do oeste,0.0
cat__customer_city_ipu,0.0
cat__customer_city_ipua,0.0
cat__customer_city_ipubi,0.0
cat__customer_city_ipueira,0.0
cat__customer_city_ipueiras,0.0
cat__customer_city_ipuiuna,0.0
cat__customer_city_ivora,0.0
cat__customer_city_jabora,0.0
cat__customer_city_corumbatai,0.0
cat__customer_city_lagoinha do piaui,0.0
cat__customer_city_lagoa do ouro,0.0
cat__customer_city_lagoa dos gatos,0.0
cat__customer_city_lagoa dos tres cantos,0.0
cat__customer_city_lagoa dourada,0.0
cat__customer_city_lagoa formosa,0.0
cat__customer_city_lagoa grande,0.0
cat__customer_city_lagoa nova,0.0
cat__customer_city_lagoa salgada,0.0
cat__customer_city_lagoa santa,0.0
cat__customer_city_lagoa vermelha,0.0
cat__customer_city_lagoao,0.0
cat__customer_city_lagoinha,0.0
cat__customer_city_laguna,0.0
cat__customer_city_lagoa do carro,0.0
cat__customer_city_laje do muriae,0.0
cat__customer_city_lajeado,0.0
cat__customer_city_lajeado grande,0.0
cat__customer_city_lajedo,0.0
cat__customer_city_lajinha,0.0
cat__customer_city_lambari,0.0
cat__customer_city_lamim,0.0
cat__customer_city_lapa,0.0
cat__customer_city_laranja da terra,0.0
cat__customer_city_laranjal do jari,0.0
cat__customer_city_laranjal paulista,0.0
cat__customer_city_laranjeiras do sul,0.0
cat__customer_city_lagoa do mato,0.0
cat__customer_city_lagoa de velhos,0.0
cat__customer_city_lauro muller,0.0
cat__customer_city_jussari,0.0
cat__customer_city_junqueiropolis,0.0
cat__customer_city_jupi,0.0
cat__customer_city_juquia,0.0
cat__customer_city_juquitiba,0.0
cat__customer_city_juranda,0.0
cat__customer_city_juripiranga,0.0
cat__customer_city_juru,0.0
cat__customer_city_juruaia,0.0
cat__customer_city_juruena,0.0
cat__customer_city_juruti,0.0
cat__customer_city_juscimeira,0.0
cat__customer_city_jussara,0.0
cat__customer_city_jussiape,0.0
cat__customer_city_lagoa de sao francisco,0.0
cat__customer_city_juti,0.0
cat__customer_city_juvenilia,0.0
cat__customer_city_kalore,0.0
cat__customer_city_ladainha,0.0
cat__customer_city_ladario,0.0
cat__customer_city_lagarto,0.0
cat__customer_city_lago da pedra,0.0
cat__customer_city_lagoa,0.0
cat__customer_city_lagoa d'anta,0.0
cat__customer_city_lagoa da canoa,0.0
cat__customer_city_lagoa da confusao,0.0
cat__customer_city_lagoa da prata,0.0
cat__customer_city_laurentino,0.0
cat__customer_city_lavinia,0.0
cat__customer_city_jaborandi,0.0
cat__customer_city_lutecia,0.0
cat__customer_city_lucena,0.0
cat__customer_city_lucianopolis,0.0
cat__customer_city_luis antonio,0.0
cat__customer_city_luis eduardo magalhaes,0.0
cat__customer_city_luisburgo,0.0
cat__customer_city_luiz alves,0.0
cat__customer_city_luiziana,0.0
cat__customer_city_luiziania,0.0
cat__customer_city_luizlandia do oeste,0.0
cat__customer_city_luminarias,0.0
cat__customer_city_lupercio,0.0
cat__customer_city_lupionopolis,0.0
cat__customer_city_luz,0.0
cat__customer_city_lucas do rio verde,0.0
cat__customer_city_luziania,0.0
cat__customer_city_luziapolis,0.0
cat__customer_city_luzilandia,0.0
cat__customer_city_macaiba,0.0
cat__customer_city_macambara,0.0
cat__customer_city_macambira,0.0
cat__customer_city_macapa,0.0
cat__customer_city_macaparana,0.0
cat__customer_city_macatuba,0.0
cat__customer_city_macau,0.0
cat__customer_city_macaubal,0.0
cat__customer_city_macaubas,0.0
cat__customer_city_lucelia,0.0
cat__customer_city_louveira,0.0
cat__customer_city_lavras da mangabeira,0.0
cat__customer_city_limoeiro,0.0
cat__customer_city_lavras do sul,0.0
cat__customer_city_leandro ferreira,0.0
cat__customer_city_lebon regis,0.0
cat__customer_city_lencois,0.0
cat__customer_city_lencois paulista,0.0
cat__customer_city_leoberto leal,0.0
cat__customer_city_leopoldina,0.0
cat__customer_city_leopoldo de bulhoes,0.0
cat__customer_city_liberdade,0.0
cat__customer_city_lidice,0.0
cat__customer_city_lima duarte,0.0
cat__customer_city_limeira do oeste,0.0
cat__customer_city_limoeiro do norte,0.0
cat__customer_city_lourdes,0.0
cat__customer_city_lindoeste,0.0
cat__customer_city_lindoia,0.0
cat__customer_city_lindoia do sul,0.0
cat__customer_city_lindolfo collor,0.0
cat__customer_city_adustina,0.0
cat__customer_city_livramento,0.0
cat__customer_city_livramento de nossa senhora,0.0
cat__customer_city_loanda,0.0
cat__customer_city_lobato,0.0
cat__customer_city_lontras,0.0
cat__customer_city_lorena,0.0
cat__customer_city_loreto,0.0
cat__customer_city_junqueiro,0.0
cat__customer_city_jundiai do sul,0.0
cat__customer_city_junco do serido,0.0
cat__customer_city_japaraiba,0.0
cat__customer_city_jaguaruna,0.0
cat__customer_city_jaiba,0.0
cat__customer_city_jales,0.0
cat__customer_city_jamapara,0.0
cat__customer_city_jambeiro,0.0
cat__customer_city_jampruca,0.0
cat__customer_city_janauba,0.0
cat__customer_city_jandaia,0.0
cat__customer_city_jandaia do sul,0.0
cat__customer_city_jandaira,0.0
cat__customer_city_janiopolis,0.0
cat__customer_city_januaria,0.0
cat__customer_city_japeri,0.0
cat__customer_city_jaguariuna,0.0
cat__customer_city_japira,0.0
cat__customer_city_japuiba,0.0
cat__customer_city_japura,0.0
cat__customer_city_jaqueira,0.0
cat__customer_city_jaquirana,0.0
cat__customer_city_jaragua,0.0
cat__customer_city_jaraguari,0.0
cat__customer_city_jardim,0.0
cat__customer_city_jardim abc de goias,0.0
cat__customer_city_jardim alegre,0.0
cat__customer_city_jardim de piranhas,0.0
cat__customer_city_jardim do serido,0.0
cat__customer_city_jaguaruana,0.0
cat__customer_city_jaguaribe,0.0
cat__customer_city_jumirim,0.0
cat__customer_city_jacinto machado,0.0
cat__customer_city_jaboti,0.0
cat__customer_city_jaboticabal,0.0
cat__customer_city_jaboticatubas,0.0
cat__customer_city_jacaraci,0.0
cat__customer_city_jacarau,0.0
cat__customer_city_jacare,0.0
cat__customer_city_jacareacanga,0.0
cat__customer_city_jacarezinho,0.0
cat__customer_city_jaci,0.0
cat__customer_city_jaciara,0.0
cat__customer_city_jacigua,0.0
cat__customer_city_jacinto,0.0
cat__customer_city_jacobina,0.0
cat__customer_city_jaguaribara,0.0
cat__customer_city_jacui,0.0
cat__customer_city_jacuizinho,0.0
cat__customer_city_jacunda,0.0
cat__customer_city_jacupiranga,0.0
cat__customer_city_jacutinga,0.0
cat__customer_city_jaguapita,0.0
cat__customer_city_jaguaquara,0.0
cat__customer_city_jaguaracu,0.0
cat__customer_city_jaguarao,0.0
cat__customer_city_jaguare,0.0
cat__customer_city_jaguari,0.0
cat__customer_city_jaguariaiva,0.0
cat__customer_city_jardim olinda,0.0
cat__customer_city_jardinopolis,0.0
cat__customer_city_jari,0.0
cat__customer_city_jose boiteux,0.0
cat__customer_city_joao alfredo,0.0
cat__customer_city_joao camara,0.0
cat__customer_city_joao dourado,0.0
cat__customer_city_joao lisboa,0.0
cat__customer_city_joao monlevade,0.0
cat__customer_city_joao neiva,0.0
cat__customer_city_joao pinheiro,0.0
cat__customer_city_joao ramalho,0.0
cat__customer_city_joaquim nabuco,0.0
cat__customer_city_joaquim pires,0.0
cat__customer_city_joaquim tavora,0.0
cat__customer_city_jordania,0.0
cat__customer_city_jose bonifacio,0.0
cat__customer_city_jarinu,0.0
cat__customer_city_jose da penha,0.0
cat__customer_city_jose de freitas,0.0
cat__customer_city_joviania,0.0
cat__customer_city_juara,0.0
cat__customer_city_juatuba,0.0
cat__customer_city_juazeiro do norte,0.0
cat__customer_city_jucas,0.0
cat__customer_city_jucurucu,0.0
cat__customer_city_jucurutu,0.0
cat__customer_city_juina,0.0
cat__customer_city_julio de castilhos,0.0
cat__customer_city_julio mesquita,0.0
cat__customer_city_joanopolis,0.0
cat__customer_city_joaima,0.0
cat__customer_city_joacaba,0.0
cat__customer_city_jiquirica,0.0
cat__customer_city_jaru,0.0
cat__customer_city_jatai,0.0
cat__customer_city_jataizinho,0.0
cat__customer_city_jatauba,0.0
cat__customer_city_jatoba,0.0
cat__customer_city_jau,0.0
cat__customer_city_jaua,0.0
cat__customer_city_jaupaci,0.0
cat__customer_city_jauru,0.0
cat__customer_city_jeceaba,0.0
cat__customer_city_jenipapo de minas,0.0
cat__customer_city_jequia da praia,0.0
cat__customer_city_jequie,0.0
cat__customer_city_jequitai,0.0
cat__customer_city_jequitiba,0.0
cat__customer_city_jequitinhonha,0.0
cat__customer_city_jeremoabo,0.0
cat__customer_city_jerico,0.0
cat__customer_city_jeriquara,0.0
cat__customer_city_jeronimo monteiro,0.0
cat__customer_city_jesuania,0.0
cat__customer_city_jesuitas,0.0
cat__customer_city_jesupolis,0.0
cat__customer_city_ji-parana,0.0
cat__customer_city_jijoca de jericoacoara,0.0
cat__customer_city_igapora,0.0
cat__customer_city_igaci,0.0
cat__customer_city_iepe,0.0
cat__customer_city_entre rios de minas,0.0
cat__customer_city_emilianopolis,0.0
cat__customer_city_encantado,0.0
cat__customer_city_encruzilhada do sul,0.0
cat__customer_city_eneas marques,0.0
cat__customer_city_engenheiro balduino,0.0
cat__customer_city_engenheiro beltrao,0.0
cat__customer_city_engenheiro coelho,0.0
cat__customer_city_engenheiro navarro,0.0
cat__customer_city_engenheiro passos,0.0
cat__customer_city_engenheiro paulo de frontin,0.0
cat__customer_city_entre folhas,0.0
cat__customer_city_entre rios,0.0
cat__customer_city_entre rios do oeste,0.0
cat__customer_city_embu,0.0
cat__customer_city_entre-ijuis,0.0
cat__customer_city_epitaciolandia,0.0
cat__customer_city_erechim,0.0
cat__customer_city_erere,0.0
cat__customer_city_erico cardoso,0.0
cat__customer_city_erval grande,0.0
cat__customer_city_ervalia,0.0
cat__customer_city_escada,0.0
cat__customer_city_esmeralda,0.0
cat__customer_city_esmeraldas,0.0
cat__customer_city_espera feliz,0.0
cat__customer_city_esperanca,0.0
cat__customer_city_embu-guacu,0.0
cat__customer_city_embauba,0.0
cat__customer_city_esperantinopolis,0.0
cat__customer_city_dracena,0.0
cat__customer_city_dona euzebia,0.0
cat__customer_city_dona francisca,0.0
cat__customer_city_dores de campos,0.0
cat__customer_city_dores de guanhaes,0.0
cat__customer_city_dores do indaia,0.0
cat__customer_city_dores do rio preto,0.0
cat__customer_city_dormentes,0.0
cat__customer_city_douradina,0.0
cat__customer_city_dourado,0.0
cat__customer_city_doutor camargo,0.0
cat__customer_city_doutor ulysses,0.0
cat__customer_city_doverlandia,0.0
cat__customer_city_duartina,0.0
cat__customer_city_eloi mendes,0.0
cat__customer_city_duere,0.0
cat__customer_city_dumont,0.0
cat__customer_city_durande,0.0
cat__customer_city_echapora,0.0
cat__customer_city_ecoporanga,0.0
cat__customer_city_edeia,0.0
cat__customer_city_eldorado,0.0
cat__customer_city_eldorado do sul,0.0
cat__customer_city_elias fausto,0.0
cat__customer_city_eliseu martins,0.0
cat__customer_city_elisiario,0.0
cat__customer_city_elisio medrado,0.0
cat__customer_city_esperantina,0.0
cat__customer_city_espigao,0.0
cat__customer_city_ielmo marinho,0.0
cat__customer_city_felisburgo,0.0
cat__customer_city_fartura,0.0
cat__customer_city_fatima,0.0
cat__customer_city_fatima do sul,0.0
cat__customer_city_faxinal,0.0
cat__customer_city_faxinal dos guedes,0.0
cat__customer_city_faxinalzinho,0.0
cat__customer_city_fazenda nova,0.0
cat__customer_city_fazenda rio grande,0.0
cat__customer_city_fazenda vilanova,0.0
cat__customer_city_feira nova,0.0
cat__customer_city_felicio dos santos,0.0
cat__customer_city_felipe guerra,0.0
cat__customer_city_felixlandia,0.0
cat__customer_city_extremoz,0.0
cat__customer_city_feliz,0.0
cat__customer_city_feliz deserto,0.0
cat__customer_city_fenix,0.0
cat__customer_city_fernando prestes,0.0
cat__customer_city_fernandopolis,0.0
cat__customer_city_fernao,0.0
cat__customer_city_ferreiros,0.0
cat__customer_city_fervedouro,0.0
cat__customer_city_figueira,0.0
cat__customer_city_figueiropolis d'oeste,0.0
cat__customer_city_firminopolis,0.0
cat__customer_city_flor da serra do sul,0.0
cat__customer_city_farroupilha,0.0
cat__customer_city_extrema,0.0
cat__customer_city_espigao alto do iguacu,0.0
cat__customer_city_estiva gerbi,0.0
cat__customer_city_espigao do oeste,0.0
cat__customer_city_espinosa,0.0
cat__customer_city_espirito santo do pinhal,0.0
cat__customer_city_espirito santo do turvo,0.0
cat__customer_city_esplanada,0.0
cat__customer_city_espumoso,0.0
cat__customer_city_estacao,0.0
cat__customer_city_estancia,0.0
cat__customer_city_estancia velha,0.0
cat__customer_city_esteio,0.0
cat__customer_city_estevao de araujo,0.0
cat__customer_city_estiva,0.0
cat__customer_city_estreito,0.0
cat__customer_city_eusebio,0.0
cat__customer_city_estrela,0.0
cat__customer_city_estrela d oeste,0.0
cat__customer_city_estrela d'oeste,0.0
cat__customer_city_estrela do indaia,0.0
cat__customer_city_estrela do norte,0.0
cat__customer_city_estrela do sul,0.0
cat__customer_city_estrela velha,0.0
cat__customer_city_euclides da cunha,0.0
cat__customer_city_euclides da cunha paulista,0.0
cat__customer_city_eugenio de castro,0.0
cat__customer_city_eugenopolis,0.0
cat__customer_city_eunapolis,0.0
cat__customer_city_dona emma,0.0
cat__customer_city_domingos martins,0.0
cat__customer_city_domiciano ribeiro,0.0
cat__customer_city_cruzilia,0.0
cat__customer_city_crominia,0.0
cat__customer_city_crucilandia,0.0
cat__customer_city_cruz,0.0
cat__customer_city_cruz alta,0.0
cat__customer_city_cruz das almas,0.0
cat__customer_city_cruz machado,0.0
cat__customer_city_cruzalia,0.0
cat__customer_city_cruzeiro,0.0
cat__customer_city_cruzeiro da fortaleza,0.0
cat__customer_city_cruzeiro do iguacu,0.0
cat__customer_city_cruzeiro do oeste,0.0
cat__customer_city_cruzeiro do sul,0.0
cat__customer_city_cubatao,0.0
cat__customer_city_crixas,0.0
cat__customer_city_cubati,0.0
cat__customer_city_cuite,0.0
cat__customer_city_cuite velho,0.0
cat__customer_city_cujubim,0.0
cat__customer_city_cumari,0.0
cat__customer_city_cumaru,0.0
cat__customer_city_cunha,0.0
cat__customer_city_cunha pora,0.0
cat__customer_city_cupira,0.0
cat__customer_city_curaca,0.0
cat__customer_city_curitibanos,0.0
cat__customer_city_curiuva,0.0
cat__customer_city_croata,0.0
cat__customer_city_cristopolis,0.0
cat__customer_city_dom vicoso,0.0
cat__customer_city_crateus,0.0
cat__customer_city_corumbatai do sul,0.0
cat__customer_city_corupa,0.0
cat__customer_city_coruripe,0.0
cat__customer_city_cosmopolis,0.0
cat__customer_city_cosmorama,0.0
cat__customer_city_costa marques,0.0
cat__customer_city_costa rica,0.0
cat__customer_city_cotegipe,0.0
cat__customer_city_cotriguacu,0.0
cat__customer_city_couto de magalhaes,0.0
cat__customer_city_coxilha,0.0
cat__customer_city_coxim,0.0
cat__customer_city_crato,0.0
cat__customer_city_cristinapolis,0.0
cat__customer_city_cravinhos,0.0
cat__customer_city_crisolita,0.0
cat__customer_city_crisopolis,0.0
cat__customer_city_crissiumal,0.0
cat__customer_city_cristais,0.0
cat__customer_city_cristais paulista,0.0
cat__customer_city_cristal,0.0
cat__customer_city_cristalandia,0.0
cat__customer_city_cristalia,0.0
cat__customer_city_cristalina,0.0
cat__customer_city_cristiano otoni,0.0
cat__customer_city_cristina,0.0
cat__customer_city_currais novos,0.0
cat__customer_city_curral de cima,0.0
cat__customer_city_curralinho,0.0
cat__customer_city_dois irmaos,0.0
cat__customer_city_diorama,0.0
cat__customer_city_divino,0.0
cat__customer_city_divino de sao lourenco,0.0
cat__customer_city_divinolandia,0.0
cat__customer_city_divinolandia de minas,0.0
cat__customer_city_divinopolis,0.0
cat__customer_city_divinopolis de goias,0.0
cat__customer_city_divinopolis do tocantins,0.0
cat__customer_city_divisa alegre,0.0
cat__customer_city_dobrada,0.0
cat__customer_city_doce grande,0.0
cat__customer_city_dois corregos,0.0
cat__customer_city_dois irmaos do buriti,0.0
cat__customer_city_curuca,0.0
cat__customer_city_dois riachos,0.0
cat__customer_city_dois vizinhos,0.0
cat__customer_city_dom aquino,0.0
cat__customer_city_dom basilio,0.0
cat__customer_city_dom cavati,0.0
cat__customer_city_dom eliseu,0.0
cat__customer_city_dom feliciano,0.0
cat__customer_city_dom joaquim,0.0
cat__customer_city_dom macedo costa,0.0
cat__customer_city_dom pedrito,0.0
cat__customer_city_dom pedro,0.0
cat__customer_city_dom silverio,0.0
cat__customer_city_dionisio cerqueira,0.0
cat__customer_city_dionisio,0.0
cat__customer_city_diogo de vasconcelos,0.0
cat__customer_city_dias d'avila,0.0
cat__customer_city_cururupu,0.0
cat__customer_city_curvelandia,0.0
cat__customer_city_curvelo,0.0
cat__customer_city_custodia,0.0
cat__customer_city_damianopolis,0.0
cat__customer_city_dario meira,0.0
cat__customer_city_david canabarro,0.0
cat__customer_city_delfim moreira,0.0
cat__customer_city_delfinopolis,0.0
cat__customer_city_delmiro gouveia,0.0
cat__customer_city_denise,0.0
cat__customer_city_deodapolis,0.0
cat__customer_city_deputado irapuan pinheiro,0.0
cat__customer_city_descalvado,0.0
cat__customer_city_descoberto,0.0
cat__customer_city_desembargador otoni,0.0
cat__customer_city_desterro,0.0
cat__customer_city_desterro de entre rios,0.0
cat__customer_city_desterro do melo,0.0
cat__customer_city_dezesseis de novembro,0.0
cat__customer_city_diamante do norte,0.0
cat__customer_city_diamantina,0.0
cat__customer_city_diamantino,0.0
cat__customer_city_dianopolis,0.0
cat__customer_city_dias d avila,0.0
cat__customer_city_flora rica,0.0
cat__customer_city_florai,0.0
cat__customer_city_florania,0.0
cat__customer_city_gurupi,0.0
cat__customer_city_guaratingueta,0.0
cat__customer_city_guaratuba,0.0
cat__customer_city_guarda-mor,0.0
cat__customer_city_guarei,0.0
cat__customer_city_guariba,0.0
cat__customer_city_guariroba,0.0
cat__customer_city_guaruja do sul,0.0
cat__customer_city_guaxupe,0.0
cat__customer_city_guia lopes da laguna,0.0
cat__customer_city_guimarania,0.0
cat__customer_city_guinda,0.0
cat__customer_city_guiricema,0.0
cat__customer_city_heliopolis,0.0
cat__customer_city_guararema,0.0
cat__customer_city_herculandia,0.0
cat__customer_city_herval,0.0
cat__customer_city_herval d'oeste,0.0
cat__customer_city_herveiras,0.0
cat__customer_city_hidreletrica tucurui,0.0
cat__customer_city_hidrolandia,0.0
cat__customer_city_hidrolina,0.0
cat__customer_city_holambra,0.0
cat__customer_city_holambra ii,0.0
cat__customer_city_horizonte,0.0
cat__customer_city_horizontina,0.0
cat__customer_city_adamantina,0.0
cat__customer_city_guaratinga,0.0
cat__customer_city_guararapes,0.0
cat__customer_city_guajara-mirim,0.0
cat__customer_city_guaraci,0.0
cat__customer_city_guamiranga,0.0
cat__customer_city_guanambi,0.0
cat__customer_city_guanhaes,0.0
cat__customer_city_guapiacu,0.0
cat__customer_city_guapiara,0.0
cat__customer_city_guapimirim,0.0
cat__customer_city_guapirama,0.0
cat__customer_city_guapo,0.0
cat__customer_city_guapore,0.0
cat__customer_city_guara,0.0
cat__customer_city_guarabira,0.0
cat__customer_city_guaracai,0.0
cat__customer_city_guaraciaba,0.0
cat__customer_city_guarara,0.0
cat__customer_city_guaraciaba do norte,0.0
cat__customer_city_guarai,0.0
cat__customer_city_guaramirim,0.0
cat__customer_city_guaranesia,0.0
cat__customer_city_guarani,0.0
cat__customer_city_guarani das missoes,0.0
cat__customer_city_guaraniacu,0.0
cat__customer_city_guaranta,0.0
cat__customer_city_guaranta do norte,0.0
cat__customer_city_guarapua,0.0
cat__customer_city_guarapuava,0.0
cat__customer_city_guaraquecaba,0.0
cat__customer_city_hulha negra,0.0
cat__customer_city_humaita,0.0
cat__customer_city_humberto de campos,0.0
cat__customer_city_ibitinga,0.0
cat__customer_city_ibira,0.0
cat__customer_city_ibiracatu,0.0
cat__customer_city_ibiraci,0.0
cat__customer_city_ibiracu,0.0
cat__customer_city_ibiraiaras,0.0
cat__customer_city_ibiraja,0.0
cat__customer_city_ibirama,0.0
cat__customer_city_ibirapua,0.0
cat__customer_city_ibirarema,0.0
cat__customer_city_ibirataia,0.0
cat__customer_city_ibirite,0.0
cat__customer_city_ibiruba,0.0
cat__customer_city_ibitioca,0.0
cat__customer_city_humildes,0.0
cat__customer_city_ibitira,0.0
cat__customer_city_ibiuna,0.0
cat__customer_city_ibotirama,0.0
cat__customer_city_icapui,0.0
cat__customer_city_icara,0.0
cat__customer_city_icarai de minas,0.0
cat__customer_city_icaraima,0.0
cat__customer_city_icatu,0.0
cat__customer_city_icem,0.0
cat__customer_city_ichu,0.0
cat__customer_city_ico,0.0
cat__customer_city_iconha,0.0
cat__customer_city_ibipora,0.0
cat__customer_city_ibipitanga,0.0
cat__customer_city_ibipeba,0.0
cat__customer_city_ibimirim,0.0
cat__customer_city_iacanga,0.0
cat__customer_city_iaciara,0.0
cat__customer_city_iacri,0.0
cat__customer_city_iacu,0.0
cat__customer_city_iapu,0.0
cat__customer_city_iaras,0.0
cat__customer_city_iati,0.0
cat__customer_city_ibaiti,0.0
cat__customer_city_ibarama,0.0
cat__customer_city_ibate,0.0
cat__customer_city_ibateguara,0.0
cat__customer_city_ibatiba,0.0
cat__customer_city_ibema,0.0
cat__customer_city_ibia,0.0
cat__customer_city_ibiaca,0.0
cat__customer_city_ibiai,0.0
cat__customer_city_ibiajara,0.0
cat__customer_city_ibiam,0.0
cat__customer_city_ibiapina,0.0
cat__customer_city_ibiara,0.0
cat__customer_city_ibiassuce,0.0
cat__customer_city_ibicarai,0.0
cat__customer_city_ibicare,0.0
cat__customer_city_ibicoara,0.0
cat__customer_city_ibicuitinga,0.0
